time,pos_out[1],pos_out[2],pos_out[3],RPY_out[1],RPY_out[2],RPY_out[3],f_in[1],f_in[2],f_in[3],t_in[1],t_in[2],t_in[3],
2.21,6.495406105995435,0.0068127070492197865,0.1,-0.0,-0.0,0.02210854029242938,0.0,0.0,0.0,0.0,0.0,0.0,
2.215,6.524722035159301,0.007508715335857054,0.1,-0.0,-0.0,0.02373718243729932,0.0,0.0,0.0,0.0,0.0,0.0,
2.22,6.554096534066363,0.00825611854100126,0.1,-0.0,-0.0,0.025438458776722888,0.0,0.0,0.0,0.0,0.0,0.0,
2.225,6.583529300733345,0.0090572799233013,0.1,-0.0,-0.0,0.027213330327111235,0.0,0.0,0.0,0.0,0.0,0.0,
2.23,6.613020020818176,0.009914601492436337,0.1,-0.0,-0.0,0.029062707752340836,0.0,0.0,0.0,0.0,0.0,0.0,
2.235,6.642568366906883,0.010830522601322402,0.1,-0.0,-0.0,0.03098745103359381,0.0,0.0,0.0,0.0,0.0,0.0,
2.24,6.67217399778925,0.011807518508036385,0.1,-0.0,-0.0,0.03298836918267767,0.0,0.0,0.0,0.0,0.0,0.0,
2.245,6.701836557724753,0.012848098908438093,0.1,-0.0,-0.0,0.03506621999839338,0.0,0.0,0.0,0.0,0.0,0.0,
2.25,6.731555675700416,0.013954806440480253,0.1,-0.0,-0.0,0.037221709865485855,0.0,0.0,0.0,0.0,0.0,0.0,
2.255,6.761330964682206,0.01513021516120103,0.1,-0.0,-0.0,0.039455493595686966,0.0,0.0,0.0,0.0,0.0,0.0,
2.2600000000000002,6.791162020861731,0.016376928997405248,0.1,-0.0,-0.0,0.04176817431032716,0.0,0.0,0.0,0.0,0.0,0.0,
2.265,6.821048422899983,0.01769758017104763,0.1,-0.0,-0.0,0.0441603033639733,0.0,0.0,0.0,0.0,0.0,0.0,
2.27,6.8509897311699985,0.019094827600344953,0.1,-0.0,-0.0,0.04663238030852052,0.0,0.0,0.0,0.0,0.0,0.0,
2.275,6.8809854870002525,0.020571355277652005,0.1,-0.0,-0.0,0.04918485289714944,0.0,0.0,0.0,0.0,0.0,0.0,
2.2800000000000002,6.911035211920723,0.022129870625153217,0.1,-0.0,-0.0,0.05181811712753151,0.0,0.0,0.0,0.0,0.0,0.0,
2.285,6.941138406913542,0.02377310282943314,0.1,-0.0,-0.0,0.05453251732365336,0.0,0.0,0.0,0.0,0.0,0.0,
2.29,6.971294551670234,0.025503801156008168,0.1,-0.0,-0.0,0.057328346255606843,0.0,0.0,0.0,0.0,0.0,0.0,
2.295,7.001503103857482,0.027324733244914214,0.1,-0.0,-0.0,0.060205845296681396,0.0,0.0,0.0,0.0,0.0,0.0,
2.3000000000000003,7.031763498393451,0.02923868338846834,0.1,-0.0,-0.0,0.06316520461707122,0.0,0.0,0.0,0.0,0.0,0.0,
2.305,7.0620751467366665,0.03124845079233806,0.1,-0.0,-0.0,0.06620656341350437,0.0,0.0,0.0,0.0,0.0,0.0,
2.31,7.092437436189502,0.033356847821077715,0.1,-0.0,-0.0,0.06933001017408111,0.0,0.0,0.0,0.0,0.0,0.0,
2.315,7.122849729218235,0.03556669822930754,0.1,-0.0,-0.0,0.07253558297760446,0.0,0.0,0.0,0.0,0.0,0.0,
2.32,7.153311362791728,0.03788083537974054,0.1,-0.0,-0.0,0.07582326982666514,0.0,0.0,0.0,0.0,0.0,0.0,
2.325,7.183821647740723,0.04030210044928375,0.1,-0.0,-0.0,0.07919300901374378,0.0,0.0,0.0,0.0,0.0,0.0,
2.33,7.21437986813971,0.04283334062446582,0.1,-0.0,-0.0,0.08264468951957833,0.0,0.0,0.0,0.0,0.0,0.0,
2.335,7.244985280713373,0.04547740728747389,0.1,-0.0,-0.0,0.08617815144303713,0.0,0.0,0.0,0.0,0.0,0.0,
2.34,7.275637114269492,0.04823715419410307,0.1,-0.0,-0.0,0.08979318646173737,0.0,0.0,0.0,0.0,0.0,0.0,
2.345,7.30633456916024,0.05111543564495736,0.1,-0.0,-0.0,0.09348953832263202,0.0,0.0,0.0,0.0,0.0,0.0,
2.35,7.337076816773693,0.05411510465126388,0.1,-0.0,-0.0,0.09726690336179354,0.0,0.0,0.0,0.0,0.0,0.0,
2.355,7.367862999057414,0.05723901109669806,0.1,-0.0,-0.0,0.10112493105261001,0.0,0.0,0.0,0.0,0.0,0.0,
2.36,7.3986922280758245,0.060489999896637905,0.1,-0.0,-0.0,0.10506322458161414,0.0,0.0,0.0,0.0,0.0,0.0,
2.365,7.429563585603095,0.06387090915630422,0.1,-0.0,-0.0,0.1090813414511504,0.0,0.0,0.0,0.0,0.0,0.0,
2.37,7.460476122753187,0.06738456832926562,0.1,-0.0,-0.0,0.1131787941080949,0.0,0.0,0.0,0.0,0.0,0.0,
2.375,7.491428859648665,0.07103379637782417,0.1,-0.0,-0.0,0.11735505059783075,0.0,0.0,0.0,0.0,0.0,0.0,
2.38,7.522420785129727,0.07482139993681584,0.1,-0.0,-0.0,0.12160953524268972,0.0,0.0,0.0,0.0,0.0,0.0,
2.3850000000000002,7.5534508565049485,0.07875017148239809,0.1,-0.0,-0.0,0.12594162934405706,0.0,0.0,0.0,0.0,0.0,0.0,
2.39,7.584517999345055,0.08282288750741541,0.1,-0.0,-0.0,0.13035067190734803,0.0,0.0,0.0,0.0,0.0,0.0,
2.395,7.61562110732104,0.0870423067049689,0.1,-0.0,-0.0,0.13483596038905415,0.0,0.0,0.0,0.0,0.0,0.0,
2.4,7.646759042087778,0.09141116816182773,0.1,-0.0,-0.0,0.13939675146506736,0.0,0.0,0.0,0.0,0.0,0.0,
2.4050000000000002,7.677930633214248,0.09593218956335593,0.1,-0.0,-0.0,0.14403226181947687,0.0,0.0,0.0,0.0,0.0,0.0,
2.41,7.709134678161357,0.10060806541163883,0.1,-0.0,-0.0,0.14874166895304752,0.0,0.0,0.0,0.0,0.0,0.0,
2.415,7.740369942308308,0.10544146525852327,0.1,-0.0,-0.0,0.15352411201057795,0.0,0.0,0.0,0.0,0.0,0.0,
2.42,7.771635159028256,0.11043503195528856,0.1,-0.0,-0.0,0.15837869262634974,0.0,0.0,0.0,0.0,0.0,0.0,
2.4250000000000003,7.802929029813998,0.11559137992069352,0.1,-0.0,-0.0,0.16330447578686502,0.0,0.0,0.0,0.0,0.0,0.0,
2.43,7.834250224454264,0.12091309342914554,0.1,-0.0,-0.0,0.16830049071008504,0.0,0.0,0.0,0.0,0.0,0.0,
2.435,7.865597381261131,0.12640272492075874,0.1,-0.0,-0.0,0.17336573174037395,0.0,0.0,0.0,0.0,0.0,0.0,
2.44,7.896969107348883,0.13206279333505813,0.1,-0.0,-0.0,0.17849915925836488,0.0,0.0,0.0,0.0,0.0,0.0,
2.445,7.9283639789646205,0.13789578247010512,0.1,-0.0,-0.0,0.1836997006049515,0.0,0.0,0.0,0.0,0.0,0.0,
2.45,7.959780541870754,0.1439041393688104,0.1,-0.0,-0.0,0.18896625101862677,0.0,0.0,0.0,0.0,0.0,0.0,
2.455,7.991217311779402,0.15009027273419598,0.1,-0.0,-0.0,0.19429767458538327,0.0,0.0,0.0,0.0,0.0,0.0,
2.46,8.022672774838654,0.15645655137536987,0.1,-0.0,-0.0,0.1996928052003925,0.0,0.0,0.0,0.0,0.0,0.0,
2.465,8.054145388170442,0.16300530268594932,0.1,-0.0,-0.0,0.20515044754069345,0.0,0.0,0.0,0.0,0.0,0.0,
2.47,8.085633580459753,0.1697388111566697,0.1,-0.0,-0.0,0.21066937804810554,0.0,0.0,0.0,0.0,0.0,0.0,
2.475,8.117135752594718,0.17665931692388373,0.1,-0.0,-0.0,0.21624834592160364,0.0,0.0,0.0,0.0,0.0,0.0,
2.48,8.148650278357081,0.1837690143556477,0.1,-0.0,-0.0,0.22188607411838174,0.0,0.0,0.0,0.0,0.0,0.0,
2.485,8.180175505162318,0.19107005067704264,0.1,-0.0,-0.0,0.22758126036284912,0.0,0.0,0.0,0.0,0.0,0.0,
2.49,8.211709754848684,0.19856452463636928,0.1,-0.0,-0.0,0.23333257816279068,0.0,0.0,0.0,0.0,0.0,0.0,
2.495,8.243251324514276,0.20625448521380157,0.1,-0.0,-0.0,0.23913867783194356,0.0,0.0,0.0,0.0,0.0,0.0,
2.5,8.274798487401135,0.21414193037406298,0.1,-0.0,-0.0,0.24499818751823435,0.0,0.0,0.0,0.0,0.0,0.0,
2.505,8.30634949382525,0.22222880586462163,0.1,-0.0,-0.0,0.25090971423693936,0.0,0.0,0.0,0.0,0.0,0.0,
2.5100000000000002,8.337902572151275,0.23051700406087602,0.1,-0.0,-0.0,0.2568718449080181,0.0,0.0,0.0,0.0,0.0,0.0,
2.515,8.369455929810622,0.23900836285973262,0.1,-0.0,-0.0,0.2628831473968938,0.0,0.0,0.0,0.0,0.0,0.0,
2.52,8.401007754361546,0.24770466462293936,0.1,-0.0,-0.0,0.26894217155794586,0.0,0.0,0.0,0.0,0.0,0.0,
2.525,8.432556214589672,0.25660763517145435,0.1,-0.0,-0.0,0.2750474502800021,0.0,0.0,0.0,0.0,0.0,0.0,
2.5300000000000002,8.46409946164737,0.2657189428320903,0.1,-0.0,-0.0,0.2811975005331036,0.0,0.0,0.0,0.0,0.0,0.0,
2.535,8.495635630230272,0.27504019753758746,0.1,-0.0,-0.0,0.28739082441584346,0.0,0.0,0.0,0.0,0.0,0.0,
2.54,8.527162839789174,0.28457294998121896,0.1,-0.0,-0.0,0.2936259102025725,0.0,0.0,0.0,0.0,0.0,0.0,
2.545,8.558679195775417,0.2943186908269285,0.1,-0.0,-0.0,0.2999012333897873,0.0,0.0,0.0,0.0,0.0,0.0,
2.5500000000000003,8.59018279091783,0.30427884997595256,0.1,-0.0,-0.0,0.30621525774100683,0.0,0.0,0.0,0.0,0.0,0.0,
2.555,8.621671706529195,0.31445479589077524,0.1,-0.0,-0.0,0.3125664363294696,0.0,0.0,0.0,0.0,0.0,0.0,
2.56,8.653144013840206,0.3248478349772048,0.1,-0.0,-0.0,0.3189532125779796,0.0,0.0,0.0,0.0,0.0,0.0,
2.565,8.68459777535869,0.3354592110252433,0.1,-0.0,-0.0,0.3253740212952523,0.0,0.0,0.0,0.0,0.0,0.0,
2.57,8.716031046251956,0.34629010470936283,0.1,-0.0,-0.0,0.3318272897081046,0.0,0.0,0.0,0.0,0.0,0.0,
2.575,8.747441875750008,0.35734163314869555,0.1,-0.0,-0.0,0.3383114384888599,0.0,0.0,0.0,0.0,0.0,0.0,
2.58,8.778828308567268,0.36861484952754897,0.1,-0.0,-0.0,0.3448248827773411,0.0,0.0,0.0,0.0,0.0,0.0,
2.585,8.810188386340553,0.38011074277658685,0.1,-0.0,-0.0,0.35136603319683496,0.0,0.0,0.0,0.0,0.0,0.0,
2.59,8.841520149080845,0.3918302373148846,0.1,-0.0,-0.0,0.35793329686343567,0.0,0.0,0.0,0.0,0.0,0.0,
2.595,8.872821636636514,0.4037741928530079,0.1,-0.0,-0.0,0.36452507838816495,0.0,0.0,0.0,0.0,0.0,0.0,
2.6,8.904090890165516,0.4159434042571389,0.1,-0.0,-0.0,0.3711397808713038,0.0,0.0,0.0,0.0,0.0,0.0,
2.605,8.93532595361417,0.42833860147420444,0.1,-0.0,-0.0,0.3777758068883619,0.0,0.0,0.0,0.0,0.0,0.0,
2.61,8.966524875200003,0.4409604495178278,0.1,-0.0,-0.0,0.3844315594671481,0.0,0.0,0.0,0.0,0.0,0.0,
2.615,8.997685708896249,0.45380954851486327,0.1,-0.0,-0.0,0.39110544305539086,0.0,0.0,0.0,0.0,0.0,0.0,
2.62,9.0288065159155,0.46688643381214784,0.1,-0.0,-0.0,0.3977958644783979,0.0,0.0,0.0,0.0,0.0,0.0,
2.625,9.059885366190102,0.48019157614303853,0.1,-0.0,-0.0,0.40450123388623993,0.0,0.0,0.0,0.0,0.0,0.0,
2.63,9.090920339846793,0.49372538185316744,0.1,-0.0,-0.0,0.4112199656899764,0.0,0.0,0.0,0.0,0.0,0.0,
2.6350000000000002,9.121909528673216,0.5074881931847941,0.1,-0.0,-0.0,0.4179504794864343,0.0,0.0,0.0,0.0,0.0,0.0,
2.64,9.152851037573845,0.5214802886190093,0.1,-0.0,-0.0,0.42469120097108776,0.0,0.0,0.0,0.0,0.0,0.0,
2.645,9.183742986013028,0.5357018832749886,0.1,-0.0,-0.0,0.4314405628385859,0.0,0.0,0.0,0.0,0.0,0.0,
2.65,9.21458350944273,0.5501531293653589,0.1,-0.0,-0.0,0.4381970056705098,0.0,0.0,0.0,0.0,0.0,0.0,
2.6550000000000002,9.245370760712726,0.564834116706703,0.1,-0.0,-0.0,0.4449589788099326,0.0,0.0,0.0,0.0,0.0,0.0,
2.66,9.276102911460958,0.5797448732841054,0.1,-0.0,-0.0,0.45172494122239715,0.0,0.0,0.0,0.0,0.0,0.0,
2.665,9.306778153481895,0.5948853658685982,0.1,-0.0,-0.0,0.45849336234292154,0.0,0.0,0.0,0.0,0.0,0.0,
2.67,9.337394700070682,0.6102555006862441,0.1,-0.0,-0.0,0.4652627229086829,0.0,0.0,0.0,0.0,0.0,0.0,
2.6750000000000003,9.36795078734104,0.6258551241375627,0.1,-0.0,-0.0,0.4720315157770183,0.0,0.0,0.0,0.0,0.0,0.0,
2.68,9.398444675514838,0.6416840235658998,0.1,-0.0,-0.0,0.4787982467284246,0.0,0.0,0.0,0.0,0.0,0.0,
2.685,9.428874650181418,0.6577419280733104,0.1,-0.0,-0.0,0.48556143525423856,0.0,0.0,0.0,0.0,0.0,0.0,
2.69,9.45923902352474,0.6740285093824122,0.1,-0.0,-0.0,0.49231961532871055,0.0,0.0,0.0,0.0,0.0,0.0,
2.695,9.489536135516534,0.6905433827426551,0.1,-0.0,-0.0,0.4990713361651841,0.0,0.0,0.0,0.0,0.0,0.0,
2.7,9.519764355073738,0.7072861078793709,0.1,-0.0,-0.0,0.5058151629561276,0.0,0.0,0.0,0.0,0.0,0.0,
2.705,9.549922081178496,0.7242561899839111,0.1,-0.0,-0.0,0.5125496775967734,0.0,0.0,0.0,0.0,0.0,0.0,
2.71,9.58000774395922,0.7414530807431703,0.1,-0.0,-0.0,0.5192734793921324,0.0,0.0,0.0,0.0,0.0,0.0,
2.715,9.61001980573113,0.7588761794066903,0.1,-0.0,-0.0,0.5259851857471854,0.0,0.0,0.0,0.0,0.0,0.0,
2.72,9.639956761994911,0.7765248338895618,0.1,-0.0,-0.0,0.5326834328400433,0.0,0.0,0.0,0.0,0.0,0.0,
2.725,9.669817142392144,0.7943983419092621,0.1,-0.0,-0.0,0.5393668762779105,0.0,0.0,0.0,0.0,0.0,0.0,
2.73,9.699599511616286,0.8124959521545796,0.1,-0.0,-0.0,0.5460341917356827,0.0,0.0,0.0,0.0,0.0,0.0,
2.735,9.72930247027804,0.8308168654847006,0.1,-0.0,-0.0,0.552684075577043,0.0,0.0,0.0,0.0,0.0,0.0,
2.74,9.758924655724087,0.8493602361565639,0.1,-0.0,-0.0,0.5593152454579166,0.0,0.0,0.0,0.0,0.0,0.0,
2.745,9.788464742808195,0.8681251730785337,0.1,-0.0,-0.0,0.5659264409121768,0.0,0.0,0.0,0.0,0.0,0.0,
2.75,9.817921444613875,0.8871107410884737,0.1,-0.0,-0.0,0.5725164239195001,0.0,0.0,0.0,0.0,0.0,0.0,
2.755,9.84729351312777,0.9063159622542412,0.1,-0.0,-0.0,0.5790839794552908,0.0,0.0,0.0,0.0,0.0,0.0,
2.7600000000000002,9.87657973986315,0.9257398171946754,0.1,-0.0,-0.0,0.585627916022598,0.0,0.0,0.0,0.0,0.0,0.0,
2.765,9.905778956432874,0.9453812464191115,0.1,-0.0,-0.0,0.5921470661659732,0.0,0.0,0.0,0.0,0.0,0.0,
2.77,9.93489003507139,0.9652391516835072,0.1,-0.0,-0.0,0.5986402869672239,0.0,0.0,0.0,0.0,0.0,0.0,
2.775,9.96391188910532,0.9853123973612137,0.1,-0.0,-0.0,0.605106460523038,0.0,0.0,0.0,0.0,0.0,0.0,
2.7800000000000002,9.992843473372357,1.0055998118265053,0.1,-0.0,-0.0,0.611544494404454,0.0,0.0,0.0,0.0,0.0,0.0,
2.785,10.021683784588227,1.0261001888489454,0.1,-0.0,-0.0,0.6179533220981797,0.0,0.0,0.0,0.0,0.0,0.0,
2.79,10.050431861661638,1.0468122889967468,0.1,-0.0,-0.0,0.6243319034297584,0.0,0.0,0.0,0.0,0.0,0.0,
2.795,10.079086785957108,1.067734841047237,0.1,-0.0,-0.0,0.6306792249686121,0.0,0.0,0.0,0.0,0.0,0.0,
2.8000000000000003,10.107647681505767,1.0888665434026406,0.1,-0.0,-0.0,0.636994300414976,0.0,0.0,0.0,0.0,0.0,0.0,
2.805,10.136113715164223,1.1102060655093713,0.1,-0.0,-0.0,0.643276170968775,0.0,0.0,0.0,0.0,0.0,0.0,
2.81,10.16448409672174,1.1317520492791087,0.1,-0.0,-0.0,0.6495239056804816,0.0,0.0,0.0,0.0,0.0,0.0,
2.815,10.192758078955967,1.1535031105099165,0.1,-0.0,-0.0,0.6557366017840229,0.0,0.0,0.0,0.0,0.0,0.0,
2.82,10.220934957637615,1.1754578403057558,0.1,-0.0,-0.0,0.6619133850117922,0.0,0.0,0.0,0.0,0.0,0.0,
2.825,10.249014071484508,1.1976148064927632,0.1,-0.0,-0.0,0.6680534098918464,0.0,0.0,0.0,0.0,0.0,0.0,
2.83,10.276994802065497,1.2199725550307003,0.1,-0.0,-0.0,0.6741558600273703,0.0,0.0,0.0,0.0,0.0,0.0,
2.835,10.30487657365486,1.2425296114180808,0.1,-0.0,-0.0,0.6802199483584933,0.0,0.0,0.0,0.0,0.0,0.0,
2.84,10.332658853037772,1.2652844820894502,0.1,-0.0,-0.0,0.6862449174065619,0.0,0.0,0.0,0.0,0.0,0.0,
2.845,10.360341149267592,1.2882356558034298,0.1,-0.0,-0.0,0.69223003950096,0.0,0.0,0.0,0.0,0.0,0.0,
2.85,10.387923013375707,1.3113816050201255,0.1,-0.0,-0.0,0.6981746169885923,0.0,0.0,0.0,0.0,0.0,0.0,
2.855,10.41540403803478,1.334720787266619,0.1,-0.0,-0.0,0.7040779824261377,0.0,0.0,0.0,0.0,0.0,0.0,
2.86,10.442783857176249,1.3582516464892418,0.1,-0.0,-0.0,0.7099394987551969,0.0,0.0,0.0,0.0,0.0,0.0,
2.865,10.470062145563025,1.3819726143914648,0.1,-0.0,-0.0,0.7157585594604466,0.0,0.0,0.0,0.0,0.0,0.0,
2.87,10.497238618318338,1.4058821117562328,0.1,-0.0,-0.0,0.7215345887109329,0.0,0.0,0.0,0.0,0.0,0.0,
2.875,10.524313030411795,1.4299785497516968,0.1,-0.0,-0.0,0.7272670414846247,0.0,0.0,0.0,0.0,0.0,0.0,
2.88,10.551285176103658,1.4542603312192794,0.1,-0.0,-0.0,0.7329554036763714,0.0,0.0,0.0,0.0,0.0,0.0,
2.8850000000000002,10.578154888348482,1.4787258519431408,0.1,-0.0,-0.0,0.7385991921893789,0.0,0.0,0.0,0.0,0.0,0.0,
2.89,10.604922038159213,1.5033735019001178,0.1,-0.0,-0.0,0.7441979550103587,0.0,0.0,0.0,0.0,0.0,0.0,
2.895,10.631586533932953,1.5282016664893274,0.1,-0.0,-0.0,0.7497512712684732,0.0,0.0,0.0,0.0,0.0,0.0,
2.9,10.658148320739564,1.5532087277406057,0.1,-0.0,-0.0,0.7552587512782265,0.0,0.0,0.0,0.0,0.0,0.0,
2.9050000000000002,10.684607379574324,1.5783930655010943,0.1,-0.0,-0.0,0.7607200365664324,0.0,0.0,0.0,0.0,0.0,0.0,
2.91,10.710963726575912,1.6037530585992792,0.1,-0.0,-0.0,0.7661347998834026,0.0,0.0,0.0,0.0,0.0,0.0,
2.915,10.737217412210983,1.6292870859859108,0.1,-0.0,-0.0,0.7715027451984959,0.0,0.0,0.0,0.0,0.0,0.0,
2.92,10.7633685204266,1.6549935278512082,0.1,-0.0,-0.0,0.7768236076801729,0.0,0.0,0.0,0.0,0.0,0.0,
2.9250000000000003,10.789417167771848,1.6808707667178875,0.1,-0.0,-0.0,0.7820971536606867,0.0,0.0,0.0,0.0,0.0,0.0,
2.93,10.815363502489935,1.7069171885095442,0.1,-0.0,-0.0,0.7873231805855617,0.0,0.0,0.0,0.0,0.0,0.0,
2.935,10.841207703582123,1.733131183594043,0.1,-0.0,-0.0,0.7925015169479901,0.0,0.0,0.0,0.0,0.0,0.0,
2.94,10.866949979844795,1.759511147801527,0.1,-0.0,-0.0,0.7976320222082938,0.0,0.0,0.0,0.0,0.0,0.0,
2.945,10.892590568881024,1.7860554834168,0.1,-0.0,-0.0,0.8027145866985815,0.0,0.0,0.0,0.0,0.0,0.0,
2.95,10.91812973608798,1.8127626001458323,0.1,-0.0,-0.0,0.807749131512744,0.0,0.0,0.0,0.0,0.0,0.0,
2.955,10.943567773621513,1.8396309160561866,0.1,-0.0,-0.0,0.8127356083819198,0.0,0.0,0.0,0.0,0.0,0.0,
2.96,10.968904999339282,1.8666588584912591,0.1,-0.0,-0.0,0.8176739995355667,0.0,0.0,0.0,0.0,0.0,0.0,
2.965,10.994141755723733,1.8938448649581858,0.1,-0.0,-0.0,0.8225643175482744,0.0,0.0,0.0,0.0,0.0,0.0,
2.97,11.019278408786313,1.9211873839893912,0.1,-0.0,-0.0,0.8274066051724466,0.0,0.0,0.0,0.0,0.0,0.0,
2.975,11.044315346954193,1.9486848759777355,0.1,-0.0,-0.0,0.8322009351569843,0.0,0.0,0.0,0.0,0.0,0.0,
2.98,11.069252979940892,1.976335813985314,0.1,-0.0,-0.0,0.8369474100520992,0.0,0.0,0.0,0.0,0.0,0.0,
2.985,11.09409173760206,2.004138684525915,0.1,-0.0,-0.0,0.8416461620003873,0.0,0.0,0.0,0.0,0.0,0.0,
2.99,11.118832068777756,2.032091988321263,0.1,-0.0,-0.0,0.8462973525142842,0.0,0.0,0.0,0.0,0.0,0.0,
2.995,11.14347444012249,2.0601942410311365,0.1,-0.0,-0.0,0.8509011722400304,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,11.168019334924344,2.0884439739575473,0.1,-0.0,-0.0,0.8554578407082684,0.0,0.0,0.0,0.0,0.0,0.0,
3.005,11.19246725191438,2.116839734723107,0.1,-0.0,-0.0,0.8599676060713977,0.0,0.0,0.0,0.0,0.0,0.0,
3.0100000000000002,11.216818704067647,2.145380087923821,0.1,-0.0,-0.0,0.8644307448278045,0.0,0.0,0.0,0.0,0.0,0.0,
3.015,11.241074217396948,2.174063615756504,0.1,-0.0,-0.0,0.86884756153309,0.0,0.0,0.0,0.0,0.0,0.0,
3.02,11.265234329740649,2.2028889186210976,0.1,-0.0,-0.0,0.8732183884984146,0.0,0.0,0.0,0.0,0.0,0.0,
3.025,11.289299589545662,2.2318546156981056,0.1,-0.0,-0.0,0.8775435854760831,0.0,0.0,0.0,0.0,0.0,0.0,
3.0300000000000002,11.31327055464683,2.2609593455014636,0.1,-0.0,-0.0,0.8818235393324817,0.0,0.0,0.0,0.0,0.0,0.0,
3.035,11.337147791043813,2.290201766407105,0.1,-0.0,-0.0,0.8860586637084916,0.0,0.0,0.0,0.0,0.0,0.0,
3.04,11.360931871676671,2.3195805571575736,0.1,-0.0,-0.0,0.8902493986674945,0.0,0.0,0.0,0.0,0.0,0.0,
3.045,11.384623375201196,2.3490944173429424,0.1,-0.0,-0.0,0.8943962103310932,0.0,0.0,0.0,0.0,0.0,0.0,
3.0500000000000003,11.408222884765127,2.3787420678584072,0.1,-0.0,-0.0,0.8984995905026602,0.0,0.0,0.0,0.0,0.0,0.0,
3.055,11.431730986786288,2.4085222513388547,0.1,-0.0,-0.0,0.9025600562788395,0.0,0.0,0.0,0.0,0.0,0.0,
3.06,11.455148269733721,2.4384337325707794,0.1,-0.0,-0.0,0.9065781496491185,0.0,0.0,0.0,0.0,0.0,0.0,
3.065,11.47847532291281,2.4684752988818417,0.1,-0.0,-0.0,0.9105544370835964,0.0,0.0,0.0,0.0,0.0,0.0,
3.0700000000000003,11.501712735255413,2.4986457605084387,0.1,-0.0,-0.0,0.9144895091090663,0.0,0.0,0.0,0.0,0.0,0.0,
3.075,11.524861094115966,2.5289439509416076,0.1,-0.0,-0.0,0.9183839798735407,0.0,0.0,0.0,0.0,0.0,0.0,
3.08,11.547920984074542,2.5593687272516306,0.1,-0.0,-0.0,0.9222384866993424,0.0,0.0,0.0,0.0,0.0,0.0,
3.085,11.570892985747752,2.589918970391627,0.1,-0.0,-0.0,0.9260536896248954,0.0,0.0,0.0,0.0,0.0,0.0,
3.09,11.593777674608425,2.620593585480501,0.1,-0.0,-0.0,0.9298302709353403,0.0,0.0,0.0,0.0,0.0,0.0,
3.095,11.616575619814947,2.651391502065552,0.1,-0.0,-0.0,0.9335689346821108,0.0,0.0,0.0,0.0,0.0,0.0,
3.1,11.639287383051101,2.6823116743650495,0.1,-0.0,-0.0,0.9372704061916082,0.0,0.0,0.0,0.0,0.0,0.0,
3.105,11.661913517377288,2.713353081491119,0.1,-0.0,-0.0,0.9409354315631113,0.0,0.0,0.0,0.0,0.0,0.0,
3.11,11.684454566093882,2.744514727653179,0.1,-0.0,-0.0,0.9445647771560671,0.0,0.0,0.0,0.0,0.0,0.0,
3.115,11.70691106161757,2.7757956423422625,0.1,-0.0,-0.0,0.9481592290669062,0.0,0.0,0.0,0.0,0.0,0.0,
3.12,11.729283524371406,2.807194880496452,0.1,-0.0,-0.0,0.9517195925955341,0.0,0.0,0.0,0.0,0.0,0.0,
3.125,11.751572461689355,2.8387115226477486,0.1,-0.0,-0.0,0.9552466917016519,0.0,0.0,0.0,0.0,0.0,0.0,
3.13,11.773778366736032,2.870344675050548,0.1,-0.0,-0.0,0.9587413684510689,0.0,0.0,0.0,0.0,0.0,0.0,
3.1350000000000002,11.795901717442346,2.902093469792018,0.1,-0.0,-0.0,0.962204482452164,0.0,0.0,0.0,0.0,0.0,0.0,
3.14,11.817942975457738,2.933957064884547,0.1,-0.0,-0.0,0.965636910282668,0.0,0.0,0.0,0.0,0.0,0.0,
3.145,11.839902585119674,2.9659346443405226,0.1,-0.0,-0.0,0.9690395449069386,0.0,0.0,0.0,0.0,0.0,0.0,
3.15,11.861780972441027,2.998025418229564,0.1,-0.0,-0.0,0.9724132950839075,0.0,0.0,0.0,0.0,0.0,0.0,
3.1550000000000002,11.883578544115979,3.030228622718428,0.1,-0.0,-0.0,0.97575908476588,0.0,0.0,0.0,0.0,0.0,0.0,
3.16,11.905295686545031,3.062543520093708,0.1,-0.0,-0.0,0.9790778524883783,0.0,0.0,0.0,0.0,0.0,0.0,
3.165,11.926932764879734,3.0949693987675126,0.1,-0.0,-0.0,0.9823705507512213,0.0,0.0,0.0,0.0,0.0,0.0,
3.17,11.948490122087664,3.1275055732661903,0.1,-0.0,-0.0,0.9856381453910452,0.0,0.0,0.0,0.0,0.0,0.0,
3.1750000000000003,11.96996807803823,3.16015138420225,0.1,-0.0,-0.0,0.9888816149454663,0.0,0.0,0.0,0.0,0.0,0.0,
3.18,11.991366928609803,3.192906198229538,0.1,-0.0,-0.0,0.992101950009102,0.0,0.0,0.0,0.0,0.0,0.0,
3.185,12.012686944818721,3.2257694079817907,0.1,-0.0,-0.0,0.9953001525816659,0.0,0.0,0.0,0.0,0.0,0.0,
3.19,12.033928371970621,3.2587404319945685,0.1,-0.0,-0.0,0.9984772354083684,0.0,0.0,0.0,0.0,0.0,0.0,
3.1950000000000003,12.05509142883461,3.2918187146106592,0.1,-0.0,-0.0,1.0016342213128453,0.0,0.0,0.0,0.0,0.0,0.0,
3.2,12.07617630684072,3.3250037258689527,0.1,-0.0,-0.0,1.0047721425228613,0.0,0.0,0.0,0.0,0.0,0.0,
3.205,12.097183169301122,3.358294961376846,0.1,-0.0,-0.0,1.0078920399890263,0.0,0.0,0.0,0.0,0.0,0.0,
